Company,Category,Product Code,Product Name,Full Description,Short Code,Commodity Code,EAN (Bar Code),Wash Degrees,Gender,GSM,Composition,Specifications,Colour Code,Colour,Pantone,Hex,Size,Price Single,Qty Single,Price Pack,Pack Qty,Price Caton,Carton Qty,Price 1K,1K Qty,MyPrice,Model Large Image,Model Small Image,Large Colour Image,Small Colour Image,Video Link,Packaging,Country of Origin,Gross Weight,Net Weight,Tax Code
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - Navy - Small - Ladies Pinpoint Oxford Half Sleeve Shirt,704NYSM,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,NY,Navy,296 C,#041C2C,S,7.3,1,6.8,8,6.45,32,6.1,1000,6.1,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-NY-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - Navy - XL - Ladies Pinpoint Oxford Half Sleeve Shirt,704NYXL,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,NY,Navy,296 C,#041C2C,XL,7.3,1,6.8,8,6.45,32,6.1,1000,6.1,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-NY-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - Navy - XS - Ladies Pinpoint Oxford Half Sleeve Shirt,704NYXS,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,NY,Navy,296 C,#041C2C,XS,7.3,1,6.8,8,6.45,32,6.1,1000,6.1,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-NY-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-NY-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - Silver Grey - XXL - Ladies Pinpoint Oxford Half Sleeve Shirt,704SG2XL,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,SG,Silver Grey,436 C,#B7A6AD,2XL,7.3,1,6.8,8,6.45,32,6.1,1000,6.1,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-SG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-SG-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - Silver Grey - 3XL - Ladies Pinpoint Oxford Half Sleeve Shirt,704SG3XL,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,SG,Silver Grey,436 C,#B7A6AD,3XL,7.8,1,7.3,8,6.95,32,6.6,1000,6.6,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-SG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-SG-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - Silver Grey - 4XL - Ladies Pinpoint Oxford Half Sleeve Shirt,704SG4XL,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,SG,Silver Grey,436 C,#B7A6AD,4XL,7.8,1,7.3,8,6.95,32,6.6,1000,6.6,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-SG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-SG-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - Silver Grey - 5XL - Ladies Pinpoint Oxford Half Sleeve Shirt,704SG5XL,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,SG,Silver Grey,436 C,#B7A6AD,5XL,8.3,1,7.8,8,7.45,32,7.1,1000,7.1,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-SG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-SG-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - Silver Grey - Large - Ladies Pinpoint Oxford Half Sleeve Shirt,704SGLR,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,SG,Silver Grey,436 C,#B7A6AD,L,7.3,1,6.8,8,6.45,32,6.1,1000,6.1,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-SG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-SG-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - Silver Grey - Med - Ladies Pinpoint Oxford Half Sleeve Shirt,704SGMD,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,SG,Silver Grey,436 C,#B7A6AD,M,7.3,1,6.8,8,6.45,32,6.1,1000,6.1,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-SG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-SG-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - Silver Grey - Small - Ladies Pinpoint Oxford Half Sleeve Shirt,704SGSM,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,SG,Silver Grey,436 C,#B7A6AD,S,7.3,1,6.8,8,6.45,32,6.1,1000,6.1,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-SG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-SG-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - Silver Grey - XL - Ladies Pinpoint Oxford Half Sleeve Shirt,704SGXL,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,SG,Silver Grey,436 C,#B7A6AD,XL,7.3,1,6.8,8,6.45,32,6.1,1000,6.1,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-SG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-SG-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - Silver Grey - XS - Ladies Pinpoint Oxford Half Sleeve Shirt,704SGXS,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,SG,Silver Grey,436 C,#B7A6AD,XS,7.3,1,6.8,8,6.45,32,6.1,1000,6.1,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-SG-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-SG-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - White - XXL - Ladies Pinpoint Oxford Half Sleeve Shirt,704WH2XL,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,WH,White,White,WHITE,2XL,7.3,1,6.8,8,6.45,32,6.1,1000,6.1,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-WH-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-WH-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - White - 3XL - Ladies Pinpoint Oxford Half Sleeve Shirt,704WH3XL,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,WH,White,White,WHITE,3XL,7.8,1,7.3,8,6.95,32,6.6,1000,6.6,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-WH-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-WH-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - White - 4XL - Ladies Pinpoint Oxford Half Sleeve Shirt,704WH4XL,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,WH,White,White,WHITE,4XL,7.8,1,7.3,8,6.95,32,6.6,1000,6.6,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-WH-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-WH-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - White - 5XL - Ladies Pinpoint Oxford Half Sleeve Shirt,704WH5XL,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,WH,White,White,WHITE,5XL,8.3,1,7.8,8,7.45,32,7.1,1000,7.1,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-WH-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-WH-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - White - Large - Ladies Pinpoint Oxford Half Sleeve Shirt,704WHLR,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,WH,White,White,WHITE,L,7.3,1,6.8,8,6.45,32,6.1,1000,6.1,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-WH-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-WH-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - White - Med - Ladies Pinpoint Oxford Half Sleeve Shirt,704WHMD,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,WH,White,White,WHITE,M,7.3,1,6.8,8,6.45,32,6.1,1000,6.1,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-WH-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-WH-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - White - Small - Ladies Pinpoint Oxford Half Sleeve Shirt,704WHSM,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,WH,White,White,WHITE,S,7.3,1,6.8,8,6.45,32,6.1,1000,6.1,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-WH-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-WH-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - White - XL - Ladies Pinpoint Oxford Half Sleeve Shirt,704WHXL,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,WH,White,White,WHITE,XL,7.3,1,6.8,8,6.45,32,6.1,1000,6.1,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-WH-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-WH-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC704,Ladies Pinpoint Oxford Half Sleeve Shirt,UC704 - White - XS - Ladies Pinpoint Oxford Half Sleeve Shirt,704WHXS,6206300090,5.05568E+12,60,Women's,140,15% POLYESTER 85% COMBED COTTON,,WH,White,White,WHITE,XS,7.3,1,6.8,8,6.45,32,6.1,1000,6.1,https://images.uneekclothing.com/model-highres/UC704-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC704-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC704-WH-H.jpg,https://images.uneekclothing.com/colour-lowres/UC704-WH-L.jpg,https://images.uneekclothing.com/videos/UC704_FINAL.mp4,,Pakistan,0.58,0.46,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 - Black - Small (15) - Mens Poplin Full Sleeve Shirt,709BK15,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BK,Black,Black C,#000000,15,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BK-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 – Black – Large (16) – Mens Poplin Full Sleeve Shirt,709BK16,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BK,Black,Black C,#000000,16,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BK-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 – Black – XL (17) – Mens Poplin Full Sleeve Shirt,709BK17,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BK,Black,Black C,#000000,17,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BK-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 – Black – 2XL (18) – Mens Poplin Full Sleeve Shirt,709BK18,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BK,Black,Black C,#000000,18,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BK-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 – Black – 3XL (19) – Mens Poplin Full Sleeve Shirt,709BK19,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BK,Black,Black C,#000000,19,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BK-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 – Black – 2XL (18.5) – Mens Poplin Full Sleeve Shirt,709BK2XL,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BK,Black,Black C,#000000,18.5,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BK-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 – Black – 3XL (19.5) – Mens Poplin Full Sleeve Shirt,709BK3XL,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BK,Black,Black C,#000000,19.5,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BK-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 – Black – Large (16.5) – Mens Poplin Full Sleeve Shirt,709BKLR,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BK,Black,Black C,#000000,16.5,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BK-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 – Black – Med (15.5) – Mens Poplin Full Sleeve Shirt,709BKMD,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BK,Black,Black C,#000000,15.5,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BK-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 – Black – Small (14.5) – Mens Poplin Full Sleeve Shirt,709BKSM,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BK,Black,Black C,#000000,14.5,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BK-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 – Black – XL (17.5) – Mens Poplin Full Sleeve Shirt,709BKXL,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BK,Black,Black C,#000000,17.5,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BK-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BK-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 – Burgundy – Small (15) – Mens Poplin Full Sleeve Shirt,709BU15,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BU,Burgundy,506 C,#84344E,15,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BU-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BU-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 – Burgundy – Large (16) – Mens Poplin Full Sleeve Shirt,709BU16,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BU,Burgundy,506 C,#84344E,16,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BU-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BU-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 – Burgundy – XL (17) – Mens Poplin Full Sleeve Shirt,709BU17,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BU,Burgundy,506 C,#84344E,17,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BU-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BU-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 – Burgundy – 2XL (18) – Mens Poplin Full Sleeve Shirt,709BU18,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BU,Burgundy,506 C,#84344E,18,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BU-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BU-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 – Burgundy – 3XL (19) – Mens Poplin Full Sleeve Shirt,709BU19,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BU,Burgundy,506 C,#84344E,19,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BU-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BU-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 – Burgundy – 2XL (18.5) – Mens Poplin Full Sleeve Shirt,709BU2XL,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BU,Burgundy,506 C,#84344E,18.5,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BU-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BU-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
Uneek Clothing,SHIRTS,UC709,Mens Poplin Full Sleeve Shirt,UC709 – Burgundy – 3XL (19.5) – Mens Poplin Full Sleeve Shirt,709BU3XL,62052000,5.05568E+12,60,Men's,120,65% POLYESTER 35% COTTON,,BU,Burgundy,506 C,#84344E,19.5,7.45,1,6.95,8,6.6,32,6.25,1000,6.25,https://images.uneekclothing.com/model-highres/UC709-M-H.jpg,https://images.uneekclothing.com/model-lowres/UC709-M-L.jpg,https://images.uneekclothing.com/colour-highres/UC709-BU-H.jpg,https://images.uneekclothing.com/colour-lowres/UC709-BU-L.jpg,https://images.uneekclothing.com/videos/UC709_FINAL.mp4,,Pakistan,0.55,0.43,STANDARD
